1.98;
1.98;
1.99;
1.97;
1.97;
1.98;
1.97;
1.98;
1.99;
1.97;
1.97;
1.97;
1.98;
1.99;
1.99;
1.98;
1.99;
1.99;
1.97;
1.97;
1.97;
1.97;
1.99;
1.98;
1.98;
1.98;
1.98;
1.97;
1.97;
1.98;
1.98;
1.98;
1.97;
1.96;
1.98;
1.97;
1.97;
1.96;
1.97;
1.98;
1.97;
1.97;
1.97;
1.96;
1.97;
1.97;
1.96;
1.97;
1.97;
1.97;
1.96;
1.98;
1.96;
1.97;
1.98;
1.98;
1.96;
1.98;
1.97;
1.97;
1.98;
1.96;
1.97;
1.97;
1.97;
1.96;
1.98;
1.98;
1.96;
1.97;
1.98;
1.96;
1.98;
1.97;
1.97;
1.97;
1.98;
1.98;
1.98;
1.97;
1.98;
1.97;
1.97;
1.96;
1.98;
1.97;
1.97;
1.97;
1.96;
1.97;
1.97;
1.97;
1.97;
1.98;
1.97;
1.98;
1.96;
1.98;
1.96;
1.97;
1.98;
1.97;
1.97;
1.96;
1.96;
1.97;
1.97;
1.96;
1.98;
1.97;
1.97;
1.96;
1.97;
1.96;
1.97;
1.97;
1.98;
1.97;
1.97;
1.97;
1.98;
1.97;
1.97;
1.98;
1.97;
1.97;
1.97;
1.97;
1.97;
1.97;
1.96;
1.97;
1.97;
1.96;
1.97;
1.97;
1.95;
1.95;
1.92;
1.93;
1.96;
1.94;
1.94;
1.95;
1.92;
1.96;
1.93;
1.93;
1.93;
1.96;
1.93;
1.92;
1.94;
1.93;
1.95;
1.94;
1.96;
1.94;
1.96;
1.94;
1.94;
1.92;
1.95;
1.95;
1.94;
1.94;
1.94;
1.96;
1.93;
1.92;
1.95;
1.94;
1.94;
1.93;
1.94;
1.92;
1.95;
1.95;
1.94;
1.92;
1.96;
1.93;
1.95;
1.95;
1.92;
1.94;
1.93;
1.93;
1.94;
1.94;
1.92;
1.95;
1.94;
1.93;
1.95;
1.96;
1.93;
1.95;
1.93;
1.95;
